ParkID,PSA,Park,FQ,Score,Facility Type,Facility Name,Address,State,Zipcode,Floor Count,Square Feet,Perimeter Length,Acres,Longitude,Latitude
53,PSA2,McKinley Square,FY06Q1,0.905,Basketball Court,Basketball Courts,Washington & Mason St,CA,94108,,4599.31621875,285.19390368,0.10558619,-122.41204267,37.79411551
97,PSA1,Argonne Playground,FY06Q1,0.926,Basketball Court,South Sunset Basketball Courts,40th Ave & Vicente St,CA,94116,,12719.8516509,451.64667789,0.29200878,-122.49851407,37.73781117
155,PSA1,Muriel Leff Mini Park,FY06Q1,0.974,Clubhouse,Argonne: Clubhouse,18th Ave  &  Geary Blvd,CA,94121,1,1629.31048702,213.18216445,0.03740397,-122.47766682,37.77958789
154,PSA1,Joseph Conrad Mini Park,FY06Q1,0.902,,,,,,,,,,,
148,PSA1,Michelangelo Playground,FY06Q1,0.959,Restroom,St Mary's Square Bathrooms,California St & Grant St,CA,94108,1,448.57654648,94.36105014,0.01029794,-122.40507908,37.79171479
146,PSA1,Hyde-Vallejo Mini Park,FY06Q1,1,Restroom,Parkside Square Bathrooms,28th Ave & Vicente,CA,94116,1,402.59159726,84.4622899,0.00924227,-122.48370969,37.73833246
123,PSA2,Sgt. John Macaulay Park,FY06Q1,0.762,Restroom,GGP1 Horseshoe Pits Bathroom,Stanyan & Great Hwy,CA,94117,,349.75651841,77.8627313,0.00802934,-122.45598222,37.77374756
168,PSA2,Tenderloin Children's Recreation Center,FY06Q1,0.935,Activity Center,GGP2 Bowling Green Clubhouse,Stanyan & Great Hwy,CA,94117,1,2741.29987025,210.53731947,0.06293184,-122.45896828,37.76859841
83,PSA4,Sigmund Stern Recreation Grove,FY06Q1,0.916,Basketball Court,Moscone Basketball Courts,1800 Chestnut St,CA,94123,,10434.7946896,594.32577847,0.23955088,-122.43314293,37.80208974
90,PSA4,J. P. Murphy Playground,FY06Q1,1,Basketball Court,Potrero Hill Basketball Courts,801 Arkansas St,CA,94107,,5816.79070531,317.60049201,0.13353567,-122.39716361,37.75692591
94,GGP,Golden Gate Park,FY06Q1,0.877,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
99,PSA1,Rochambeau Playground,FY06Q1,1,Basketball Court,States Street Basketball Courts,States St,CA,94114,,7840.89794171,361.90425414,0.18000297,-122.43813886,37.76370219
98,PSA1,DuPont Courts,FY06Q1,0.873,Basketball Court,St Mary's Basketball Courts,Murray & Justin Dr,CA,94112,,7571.2012257,375.26346507,0.17381156,-122.42106171,37.73337066
100,PSA1,Richmond Playground,FY06Q1,0.948,Basketball Court,Sunnyside Basketball Courts,Terisita Ave & Melrose,CA,94127,,5666.1323908,304.64579288,0.13007702,-122.44688777,37.73295943
138,PSA1,Justin Herman-Embarcadero Plaza,FY06Q1,0.9,Restroom,Lafayette Park Restrooms,Washington & Laguna St,CA,94115,1,787.52702629,120.22695371,0.01807921,-122.42812055,37.79170701
135,PSA2,Union Square,FY06Q1,1,,,,,,,,,,,
120,PSA2,Golden Gate-Steiner Mini Park,FY06Q1,0.579,,,,,,,,,,,
121,PSA2,Buchanan Street Mall,FY06Q1,0.68,,,,,,,,,,,
115,PSA2,Koshland Park,FY06Q1,0.872,Restroom,DuPont Courts Restrooms,30th Ave & Clement,CA,94121,1,291.65593654,75.7329909,0.00669553,-122.49084001,37.78287907
67,PSA5,Sunnyside Playground,FY06Q1,0.643,Basketball Court,Jackson Basketball Courts,17th & Arkansas St,CA,94107,,9047.84159772,398.94305154,0.20771069,-122.39976107,37.76385141
28,PSA3,John McLaren Park,FY06Q1,0.84,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
28,PSA3,John McLaren Park,FY06Q1,0.593,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
28,PSA3,John McLaren Park,FY06Q1,0.85,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
26,PSA3,Kelloch Velasco Mini Park,FY06Q1,0.889,Ball Field,Moscone ball fields,1800 Chestnut Street,CA,94123,,209906.117877,2000.31810716,4.81880068,-122.43287515,37.80222739
127,PSA2,Cottage Row Mini Park,FY06Q1,0.735,Restroom,GGP2 Japanese Tea Garden Women's Bathrm,Stanyan & Great Hwy,CA,94117,,390.48083205,116.41633881,0.00896424,-122.46944064,37.7704745
106,PSA2,Beideman-O'Farrell Mini Park,FY06Q1,0.778,Restroom,Rogers: Restrooms,Ingalls & Oakdale,CA,94124,1,541.23947174,94.82141139,0.0124252,-122.38372054,37.73087851
27,PSA3,Visitacion Valley Playground,FY06Q1,0.978,Ball Field,Ocean View Ball Fields,Capitol & Montana Street,CA,94112,,135493.229462,2241.10323087,3.11050899,-122.45760265,37.71549811
40,PSA3,Joseph Lee Recreation Center,FY06Q1,0.413,Ball Field,Youngblood Coleman Ball Fields,Mendell & Galvez,CA,94124,,47940.276475,980.14656017,1.10056171,-122.384341,37.73860918
29,PSA3,Excelsior Playground,FY06Q1,0.978,Ball Field,Palega ball fields,500 Felton,CA,94134,,84054.7028935,1281.833866,1.92963818,-122.40925318,37.72949294
131,PSA1,Allyne Park,FY06Q1,1,Restroom,GGP1 Sharon Meadow Bathroom,Sharon Meadow,CA,94117,,1925.5028652,201.75352464,0.04420364,-122.45891022,37.76818303
128,PSA1,Lafayette Park,FY06Q1,0.58,Restroom,GGP1 Panhandle Restroom Bldg,Stanyan & Great Hwy,CA,94117,1,1727.51549691,166.4628948,0.03965846,-122.44757749,37.77208711
112,PSA1,Yacht Harbor & Marina Green,FY06Q1,0.792,,,,,,,,,,,
109,PSA1,Presidio Heights Playground,FY06Q1,0.932,Restroom,Balboa Park East Bathrooms,Ocean & San Jose,CA,94112,,1008.10053654,127.05939092,0.0231429,-122.44423221,37.72518276
126,PSA2,Japantown Peace Plaza,FY06Q1,0.875,Restroom,GGP1 Conservatory Bathroom,Stanyan & Great Hwy,CA,94117,,1292.9298713,145.49034208,0.0296817,-122.46077534,37.77259623
125,PSA2,Hamilton Recreation Center,FY06Q1,0.468,Restroom,GGP6 Chain of Lakes Bathroom,Stanyan & Great Hwy,CA,94117,,855.37671883,118.28860667,0.01963683,-122.50180553,37.76797053
132,PSA1,Moscone Recreation Center,FY06Q2,0.89,Restroom,GGP5 Hellman Hollow Restrooms (frmrly Speedway M,Stanyan & Great Hwy,CA,94117,,1003.96155916,126.82863382,0.02304788,-122.4846926,37.76952984
81,PSA5,Buena Vista Park,FY06Q2,0.955,Basketball Court,Mission Dolores Basketball Courts,19th & Dolores St,CA,94110,,6114.33862854,324.16947022,0.14036646,-122.42739885,37.76103393
195,PSA5,Peixotto Playground,FY06Q2,0.983,Clubhouse,McCoppin Square Clubhouse,24th & Taraval,CA,94116,1,1220.97237056,186.16244717,0.02802978,-122.48075768,37.743533
79,PSA5,Saturn Street Steps,FY06Q2,0.786,,,,,,,,,,,
8,PSA5,Douglass Playground,FY06Q2,0.717,Ball Field,Crocker Amazon - ball fields,Moscow & Italy Streets,CA,94112,,515443.479217,5506.26766406,11.8330014,-122.43050192,37.71451183
172,PSA1,Richmond Recreation Center,FY06Q2,1,Fieldhouse,GGP1 Kezar Fieldhouse S,755 Stanyan,CA,94117,,2260.34423283,232.58714591,0.05189057,-122.45598582,37.76620435
156,PSA1,10th Avenue-Clement Mini Park,FY06Q2,0.854,Clubhouse,Boeddeker Park Clubhouse,295 Eddy St,CA,94102,2,3737.61853707,341.73327562,0.08580426,-122.41181591,37.78431772
96,PSA1,Fulton Playground,FY06Q2,0.902,Basketball Court,Friend Basketball Courts,270 6th St,CA,94103,,6206.83755454,325.53343636,0.14248995,-122.40664464,37.77871683
201,PSA6,Prentiss Mini Park,FY06Q2,0.875,Clubhouse,Peixotto Clubhouse,15th St & Roosevelt,CA,94114,1,2206.75911407,197.19342464,0.05066042,-122.43763555,37.7656256
31,PSA6,St. Mary's Recreation Center,FY06Q2,0.881,Ball Field,Raymond Kimbell ball fields,Steiner & O'Farrell Street,CA,94115,,104365.61148,1535.71717739,2.39591435,-122.43509741,37.78270623
33,PSA6,Bernal Heights Recreation Center,FY06Q2,0.75,Ball Field,South Sunset Ball Fields,40th Ave & Vicente St,CA,94116,,97238.4642689,1772.8081394,2.23229691,-122.49845826,37.73710357
22,PSA5,Upper Noe Recreation Center,FY06Q2,0.667,Ball Field,Laurel Ball Fields,Euclid & Collins Streets,CA,94118,,24075.7227053,622.98768297,0.55270475,-122.45087374,37.78391437
149,PSA1,Telegraph Hill/Pioneer Park,FY06Q2,0.945,Restroom,States Street Restrooms,States St,CA,94114,1,298.62389649,80.84643246,0.00685549,-122.43856985,37.76376486
147,PSA1,Washington Square,FY06Q2,0.939,Restroom,Portsmouth Square Bathrooms,Washington & Walter Lum Pl,CA,94111,4,858.29910606,133.31310475,0.01970392,-122.40560121,37.79460147
204,PSA1,Broadway Tunnel East Mini Park,FY06Q2,0.45,Clubhouse,Portsmouth Square Clubhouse,Washington & Kearny St,CA,94111,,2363.62486901,209.84309912,0.05426158,-122.4052788,37.79502267
152,PSA1,Chestnut-Kearny Open Space,FY06Q2,1,Restroom,Marina Green Bathrooms West,Marina Blvd,CA,94123,,1089.89674304,172.86276135,0.02502069,-122.44826807,37.80575328
150,PSA1,Joe DiMaggio North Beach Playground,FY06Q2,0.99,Restroom,Washington Square Bathrooms,Filbert & Stockton & Columbus,CA,94133,1,287.27759197,83.94499361,0.00659501,-122.41063078,37.80105784
18,PSA4,Brooks Park,FY06Q2,0.912,Ball Field,Rolph ball fields,Potrero & Cesar Chavez Street,CA,94110,,84562.7610124,1302.17308429,1.94130164,-122.4061396,37.74951809
16,PSA4,Randolph-Bright Mini Park,FY06Q2,0.767,,,,,,,,,,,
196,PSA4,Head-Brotherhood Mini Park,FY06Q2,0.939,Maintenance Facility,Michelangelo Gardeners Shed,Greenwich & Jones,CA,94133,,249.74198702,68.36951953,0.00573331,-122.41678045,37.80126925
137,PSA1,Collis P. Huntington Park,FY06Q2,0.935,,,,,,,,,,,
13,PSA4,Junipero Serra Playground,FY06Q2,0.975,Ball Field,Glen ball fields,Diamond & Farnum Street,CA,94131,,124520.486259,1891.67544541,2.85860846,-122.44059154,37.73600816
187,PSA6,Parque Ninos Unidos,FY06Q2,0.867,Clubhouse,Louis Sutter Clubhouse,Wayland & Yale St,CA,94134,,2487.20644945,176.85402932,0.05709863,-122.41437425,37.72238701
51,PSA6,24th Street-York Mini Park,FY06Q2,0.875,Basketball Court,Larsen Basketball Courts,19th Ave & Vicente,CA,94116,,6939.12054321,352.4466055,0.15930093,-122.47610361,37.73980229
60,PSA6,Jose Coronado Playground,FY06Q2,0.746,Basketball Court,GGP1 Panhandle Basketball Courts,Stanyan & Great Hwy,CA,94117,,4645.55364528,279.46531331,0.10664766,-122.44838047,37.77230438
95,PSA1,Cabrillo Playground,FY06Q2,0.963,Basketball Court,Silver Terrace Basketball Courts,Thornton & Bayshore,CA,94124,,6430.65812057,324.46297144,0.14762819,-122.40237246,37.73280967
107,PSA1,Laurel Hill Playground,FY06Q2,0.913,Restroom,Alamo: Restrooms,Hayes & Steiner,CA,94117,1,479.58760374,96.29146286,0.01100986,-122.43430821,37.776068
102,PSA1,Mountain Lake Park,FY06Q2,0.811,Basketball Court,Upper Noe Basketball Courts,Day & Sanchez St,CA,94131,,5471.93703318,304.92673649,0.12561889,-122.42795075,37.74226468
166,PSA1,Julius Kahn Playground,FY06Q2,0.939,Clubhouse,Gilman Clubhouse,Gilman Ave & Griffith,CA,94124,1,3479.96936258,236.52381605,0.07988942,-122.38832992,37.71682579
108,PSA2,Bush-Broderick Mini Park,FY06Q2,0.514,Restroom,Alta: Restrooms,Jackson & Steiner,CA,94115,1,213.12065831,60.72910794,0.0048926,-122.43815497,37.7912412
124,PSA2,Raymond Kimbell Playground,FY06Q2,0.593,Restroom,GGP2 Big Rec Bathroom,Stanyan & Great Hwy,CA,94117,1,1854.90428247,185.77869941,0.04258291,-122.46536323,37.76853068
17,PSA4,Merced Heights Playground,FY06Q2,0.824,Ball Field,Jackson ball fields,17th & Arkansas Street,CA,94107,,147298.316637,1631.63027581,3.38151758,-122.39966866,37.7644047
10,PSA4,Lake Merced Park,FY06Q2,0.809,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,,32412.1511184,705.06018676,0.74408358,-122.4366393,37.7595074
129,PSA1,Alta Plaza,FY06Q2,0.956,Restroom,GGP5 Polo Field Bathroom,Stanyan & Great Hwy,CA,94117,1,2269.8466994,199.66123781,0.05210872,-122.49278049,37.76678507
151,PSA1,Alice Marble Tennis Courts,FY06Q2,1,Restroom,Marina Green Bathrooms East,Marina Blvd,CA,94123,1,494.31070948,93.51395156,0.01134786,-122.43453075,37.80646143
9,PSA4,Rolph Nicol Playground,FY06Q2,0.93,Dog Play Area,Douglass dog play area,26th & Douglass Street,CA,94114,,70655.3372339,1153.01964642,1.62202984,-122.43889466,37.74674101
68,PSA4,West Portal Playground,FY06Q2,0.927,Basketball Court,James Rolph Jr Basketball Courts,Potrero & Cesar Chavez St,CA,94110,,7643.29521634,509.15403411,0.17546662,-122.40654275,37.75007779
70,PSA5,Miraloma Playground,FY06Q2,0.685,Basketball Court,Julius Kahn Basketball Courts,West Pacific Ave & Spruce St,CA,94118,,5049.66417562,295.52117196,0.1159248,-122.45432447,37.7912172
72,PSA5,Noe Valley Courts,FY06Q2,0.851,Basketball Court,Kelloch Velasco Basketball Courts,Kelloch & Velasco St,CA,94134,,8317.7788332,532.84981018,0.19095069,-122.41281406,37.70844554
141,PSA1,Portsmouth Square,FY06Q2,0.886,Restroom,Lower Great Hwy Wawona Bathrooms,Great Hwy & Noriega,CA,94122,1,3391.88708734,1046.45121399,0.07786732,-122.50634897,37.73640946
89,PSA4,Golden Gate Heights Park,FY06Q2,0.839,Basketball Court,Palega Basketball Courts,500 Felton,CA,94134,,7360.71353371,362.13436638,0.16897941,-122.41004368,37.72889564
165,PSA3,Hunters Point Recreation Center,FY06Q2,0.81,Clubhouse,Fulton Clubhouse,27th Ave & Fulton St,CA,94121,1,1324.89865642,192.82184031,0.03041561,-122.48689338,37.77354959
45,PSA3,Youngblood Coleman Playground,FY06Q2,0.667,Basketball Court,Argonne: Basketball,18th Ave  &  Geary Blvd,CA,94121,,4209.02369353,268.01064089,0.09662627,-122.47793647,37.77928896
61,PSA6,Mission Playground,FY06Q2,0.943,Basketball Court,Grattan Basketball Courts,1180 Stanyan St,CA,94117,,7371.65644109,350.30567378,0.16923062,-122.45151797,37.76245816
119,PSA2,Margaret S. Hayward Playground,FY06Q2,0.908,Restroom,GGP3 Arboretum South Restrooms,Stanyan & Great Hwy,CA,94117,,330.07628624,78.2887399,0.00757754,-122.46834526,37.76680021
7,PSA5,George Christopher Playground,FY06Q2,0.879,Ball Field,Larsen Ball Fields,19th Avenue & Vicente,CA,94116,,20560.1826994,567.35952328,0.47199874,-122.47602952,37.74084587
94,GGP,Golden Gate Park,FY06Q2,0.847,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
30,PSA3,Palega Recreation Center,FY06Q2,0.593,Ball Field,Potrero Hill ball fields,801 Arkansas Street,CA,94107,,140706.045878,1431.23966482,3.23017926,-122.39699911,37.75553944
104,PSA2,Grattan Playground,FY06Q2,0.684,Basketball Court,West Sunset Basketball Courts,3223 Ortega St & 39th Ave,CA,94116,,7821.63435515,370.89819061,0.17956074,-122.49777649,37.75025416
42,PSA3,Little Hollywood Park,FY06Q2,0.898,Basketball Court,Chalmers: Basketball,670 Brunswick & Lowell Roemer,CA,94112,,8546.61023555,381.78457715,0.19620396,-122.44714807,37.70979694
1,PSA5,Glen Park,FY06Q2,0.99,Ball Field,Chalmers: Ball Fields,670 Brunswick & Lowell Roemer,CA,94112,,43710.0184176,856.15180694,1.00344796,-122.44643687,37.70989615
34,PSA6,Coleridge Mini Park,FY06Q2,0.941,Ball Field,St Mary's Ball Fields,Murray & Justin Dr,CA,94112,,84078.5528853,1213.73295736,1.9301857,-122.42088341,37.7344511
52,PSA2,Potrero Hill Recreation Center,FY06Q2,0.93,Basketball Court,Cayuga Basketball Courts,Cayuga & Naglee St,CA,94112,,7743.77720525,358.05812772,0.17777337,-122.45013946,37.71405211
23,PSA6,Juri Commons,FY06Q2,0.872,Ball Field,James Lang Ball Fields,1016 Laguna,CA,94102,,98547.664829,1395.6175974,2.26235214,-122.42465985,37.78097316
94,GGP,Golden Gate Park,FY06Q2,0.545,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
122,PSA2,Jefferson Square,FY06Q2,0.848,Restroom,GGP4 Mothers Meadow Bathroom,M.L. King Dr/19th Ave,CA,94117,,1381.33674553,154.49024443,0.03171126,-122.47668133,37.76637364
164,PSA3,Crocker Amazon Playground,FY06Q2,0.835,Clubhouse,Excelsior Clubhouse,Russia Ave & Madrid,CA,94112,1,2747.3730508,278.83978327,0.06307126,-122.43361483,37.72024888
159,PSA5,Cayuga-Lamartine Mini Park,FY06Q2,0.531,Clubhouse,Willie Woo Woo Wong Clubhouse,850 Sacramento St,CA,94108,2,3403.83588163,243.05796446,0.07814163,-122.40690115,37.79359973
144,PSA1,Washington-Hyde Mini Park,FY06Q2,0.925,Restroom,Mountain Lake Restrooms,12th Ave & Lake St,CA,94118,1,907.67914558,157.99653113,0.02083753,-122.47175615,37.78697309
44,PSA3,Gilman Playground,FY06Q2,0.764,Basketball Court,Rossi Basketball Courts,Arguello & Anza,CA,94118,,5991.51196238,319.89579462,0.13754674,-122.45738243,37.7792252
177,PSA3,Visitacion Valley Greenway,FY06Q2,0.976,,,,,,,,,,,
177,PSA3,Visitacion Valley Greenway,FY06Q2,1,,,,,,,,,,,
82,PSA4,Pine Lake Park,FY06Q2,0.64,Basketball Court,Mission PG Basketball Court,19th & Linda,CA,94110,,5620.72826355,309.7624937,0.12903468,-122.42257415,37.75924429
93,PSA4,Sunset Playground,FY06Q2,0.97,Basketball Court,Rochambeau Basketball Courts,24th Ave & Lake,CA,94121,,11519.3302359,640.89995279,0.26444849,-122.4846026,37.78477532
84,PSA4,Parkside Square,FY06Q2,0.487,Basketball Court,Noe Valley Courts Basketball Courts,24th & Douglass St,CA,94114,,4366.99484314,273.77967126,0.10025281,-122.43903453,37.75155961
86,PSA4,Carl Larsen Park,FY06Q2,0.256,Basketball Court,Ocean View Basketball Courts,Capitol & Montana St,CA,94112,,5572.02031431,311.98222779,0.1279165,-122.45670775,37.71633478
158,PSA5,Joost-Baden Mini Park,FY06Q2,0.947,Clubhouse,Cayuga Clubhouse,Cayuga & Naglee St,CA,94112,1,3211.76397627,233.43396958,0.07373225,-122.44979162,37.71423603
94,GGP,Golden Gate Park,FY06Q2,0.325,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
94,GGP,Golden Gate Park,FY06Q2,0.489,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
56,PSA2,South Park,FY06Q2,0.923,Basketball Court,Duboce Park Basketball Courts,Duboce & Scott St,CA,94117,,4241.34373459,277.37614501,0.09736824,-122.4342058,37.76943315
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY06Q2,0.965,,,,,,,,,,,
192,PSA2,Turk-Hyde Mini Park,FY06Q2,0.929,Activity Center,Lincoln Park Golf Course Clubhouse,34th Ave & Clement,CA,94121,,8288.49405798,571.17541938,0.1902784,-122.49430875,37.78226619
54,PSA2,Jackson Playground,FY06Q2,0.92,Basketball Court,Jose Coronado Basketball Courts,21st & Folsom,CA,94110,,6941.84702357,354.07131837,0.15936352,-122.41525922,37.75750603
39,PSA3,Silver Terrace Playground,FY06Q2,0.595,Ball Field,West Sunset Ball Fields,3223 Ortega St & 39th Ave,CA,94116,,222407.848022,3633.30555762,5.10580206,-122.4986525,37.74905447
188,PSA3,Palou-Phelps Park,FY06Q2,0.75,Clubhouse,Julius Kahn Clubhouse,West Pacific Ave & Spruce St,CA,94118,1,1443.45118905,163.62705969,0.03313721,-122.45373436,37.79124744
157,PSA3,Selby-Palou Mini Park,FY06Q2,0.83,Clubhouse,Cabrillo Clubhouse,38th Ave  &  Cabrillo,CA,94121,1,1379.55095637,194.20797613,0.03167026,-122.49845418,37.77309962
38,PSA3,Bay View Playground,FY06Q2,0.857,Ball Field,Visitacion Valley Ball Fields,Cora & Leland St,CA,94134,,53257.8999859,886.43813687,1.22263804,-122.40908358,37.71227452
80,PSA5,Corona Heights,FY06Q2,0.976,Basketball Court,Miraloma Basketball Courts,Omar & Sequoia Way,CA,94127,,6480.24350968,333.89334191,0.14876652,-122.44913152,37.73905066
200,PSA5,States Street Playground,FY06Q2,1,Clubhouse,Parque Ninos Unidos Clubhouse,23rd & Treat St,CA,94110,,2043.33632629,288.86182024,0.04690874,-122.41389356,37.75431392
32,PSA6,Holly Park,FY06Q2,0.811,Ball Field,Silver Terrace Ball Fields,Thornton & Bayshore,CA,94124,,144641.95196,2286.76352614,3.3205356,-122.40329777,37.73298657
94,GGP,Golden Gate Park,FY06Q2,0.485,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
94,GGP,Golden Gate Park,FY06Q2,0.488,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
111,PSA1,Palace of Fine Arts,FY06Q2,0.957,,,,,,,,,,,
182,PSA2,Fillmore-Turk Mini Park,FY06Q2,0.909,Clubhouse,J. P. Murphy Clubhouse,1960 9th Ave,CA,94116,2,2599.03414942,236.37915801,0.05966585,-122.46524302,37.75156572
134,PSA2,Father Alfred E. Boeddeker Park,FY06Q2,0.918,Restroom,Holly Park Bathrooms,Holly Park Cir,CA,94110,,446.49970338,92.08904239,0.01025026,-122.42057329,37.73711761
75,PSA5,Eureka Valley Recreation Center,FY06Q2,1,Basketball Court,Little Hollywood Basketball Courts,Lathrop & Tocoloma,CA,94134,,3785.5995273,257.52762314,0.08690575,-122.39780481,37.71007449
73,PSA5,Seward Mini Park,FY06Q2,1,Basketball Court,Koshland Park Basketball Courts,Page & Buchanan,CA,94102,,1589.21913452,151.93653184,0.0364836,-122.42699192,37.77327797
94,GGP,Golden Gate Park,FY06Q2,0.849,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
94,GGP,Golden Gate Park,FY06Q2,0.717,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
94,GGP,Golden Gate Park,FY06Q2,0.341,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
94,GGP,Golden Gate Park,FY06Q2,0.674,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
